	TMAX_ATL	TMAX_NYC	TMAX_CH	TMAX_LA	TMAX_SD	TMAX_SF	TMIN_ATL	TMIN_NYC	TMIN_CH	TMIN_LA	TMIN_SD	TMIN_SF	SNOW_ATL	SNOW_NYC	SNOW_CH	SNOW_LA	SNOW_SD	SNOW_SF	SNWD_ATL	SNWD_NYC	SNWD_CH	SNWD_LA	SNWD_SD	SNWD_SF	PRCP_ATL	PRCP_NYC	PRCP_CH	PRCP_LA	PRCP_SD	PRCP_SF	WalMart	Apple	Boeing	FedEx	IBM
3239	240.285714286	198.8	233.428571429	275.0	260.2	266.666666667	115.857142857	56.8	117.714285714	109.333333333	74.2	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14285714286	0.0	0.0	0.0	0.0	0.0239327406809	0.0	0.0282276806249	0.0321456249734
3240	206.428571429	187.8	126.142857143	340.666666667	295.6	243.5	132.714285714	85.6	-6.42857142857	142.5	103.2	116.833333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	169.714285714	18.4	0.0	0.0	0.0	0.0	0.0271019297778	0.0460608728062	-0.00569802111464	0.00793654959574	0.0035026305512
3241	169.285714286	142.4	145.0	322.333333333	310.0	231.5	110.285714286	30.0	-0.857142857143	127.833333333	92.2	104.666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.8571428571	0.0	0.0	0.0	0.0	0.0	0.0	-0.0432165598709	0.014184634992	0.0	-0.00174367960483
3242	165.857142857	155.4	176.428571429	285.166666667	293.2	221.166666667	89.7142857143	18.8	5.42857142857	126.0	103.2	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.5714285714	0.0	0.0	0.0	0.0	0.0	-0.010526412987	0.0611772998407	-0.00564973254212	0.00778214044206	0.0294904285107
3243	145.714285714	169.8	187.285714286	251.0	233.4	223.166666667	103.142857143	31.0	25.4285714286	114.833333333	93.2	89.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	345.857142857	0.0	0.428571428571	0.5	0.0	0.0	0.0103627870355	-0.0358238115617	-0.0028368813352	-0.0135529664047	-0.0188523149792
3244	175.428571429	185.4	188.714285714	224.0	214.4	224.166666667	130.142857143	67.8	56.1428571429	106.5	100.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.285714286	0.0	0.0	0.0	0.0	0.0	-0.0103093696589	-0.00907524224555	0.0112995552539	-0.00390625496706	0.00858374369139
3245	215.142857143	186.8	229.571428571	242.666666667	219.0	235.0	80.2857142857	39.8	134.142857143	75.8333333333	32.2	71.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.42857142857	0.0	0.0	0.0	-0.0104712998673	-0.0279098968834	-0.00846267391873	-0.00392157365318	0.00513260322652
3246	216.571428571	193.2	218.285714286	248.333333333	239.0	226.833333333	89.0	64.4	154.857142857	84.3333333333	39.2	69.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.7142857143	0.0	0.0	0.0	0.0	0.0152665572567	-0.0171432769864	-0.00592301830312	0.0135137191667
3247	220.428571429	212.4	202.285714286	253.833333333	245.6	214.833333333	103.142857143	113.4	119.142857143	84.1666666667	42.4	79.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.714285714286	1.0	0.0	0.0	0.0	0.0	0.010526412987	0.00607316152359	0.0143063956512	0.0329168150131	0.0184105618432
3248	223.0	193.2	192.0	254.666666667	260.0	215.666666667	124.0	135.6	82.4285714286	87.8333333333	48.8	72.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.5714285714	22.8	0.0	0.0	0.0	0.0	-0.00530505222969	-0.00607316152359	0.0028368813352	-0.00767758089903	-0.00664454271867
3249	246.142857143	196.6	189.857142857	271.333333333	275.6	249.0	121.571428571	112.2	23.0	83.3333333333	57.8	72.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	12.8	0.0	0.0	0.0	0.0	0.0	0.0449821686925	-0.0113961347309	-0.0155948579579	0.0
3250	241.142857143	183.4	130.857142857	253.833333333	267.8	230.5	78.5714285714	75.4	32.4285714286	125.833333333	105.8	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.4	1.57142857143	0.0	0.0	0.0	-0.00533334597536	-0.0117667489084	0.0	-0.0278902539818	-0.0220161305644
3251	236.285714286	185.4	77.0	243.666666667	262.4	206.5	69.0	71.0	36.4285714286	112.833333333	85.4	92.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00536194314139	0.0237371023786	-0.0057803629155	-0.0184242673261	0.0170652605542
3252	214.285714286	149.8	78.7142857143	246.5	268.8	227.0	82.5714285714	47.6	14.8571428571	113.0	84.4	93.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	0.0	0.0	-0.00536194314139	0.0145553167751	0.0	-0.0187310367061	0.00505477066162
3253	188.142857143	131.0	104.714285714	281.5	295.4	225.0	27.7142857143	35.4	-13.5714285714	107.5	91.2	106.333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.00533334597536	-0.0116233116342	0.00287769982762	-0.00421053253634	-0.00504626806762
3254	168.285714286	157.8	155.571428571	265.5	293.0	229.666666667	24.5714285714	14.4	40.5714285714	109.333333333	80.0	108.333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0158314652167	-0.00591811433066	0.00573067470898	0.0289875368733	0.0266238687122
3255	221.428571429	210.0	142.0	283.5	261.2	258.333333333	160.428571429	75.4	24.5714285714	88.8333333333	60.0	70.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.1428571429	0.6	84.1428571429	0.0	0.0	0.0	-0.0158314652167	0.0278810201475	0.00285306898241	-0.00819676720418	-0.0149877909655
3256	192.857142857	190.0	94.4285714286	267.5	274.6	212.166666667	87.2857142857	125.6	11.2857142857	100.666666667	54.6	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14285714286	99.6	26.1428571429	0.0	0.0	5.66666666667	0.00530505222969	0.00581487421284	0.0	-0.00206825306406	-0.00674538813953
3257	174.571428571	172.2	123.142857143	223.0	214.4	171.166666667	17.4285714286	62.4	5.71428571429	114.666666667	68.8	66.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.8	0.0	6.66666666667	1.0	0.5	0.00524935588614	-0.041426003404	0.0	-0.00415801014866	0.00337268447864
3258	226.285714286	180.0	164.142857143	195.333333333	148.8	170.333333333	27.0	47.6	75.2857142857	73.1666666667	70.0	43.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.85714285714	2.5	11.6	0.0	-0.00530505222969	-0.00600706583361	0.00284495213223	0.00208116620382	-0.0135137191667
3259	239.0	223.2	159.714285714	191.833333333	151.2	167.5	43.5714285714	106.6	88.0	39.8333333333	-15.8	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.1428571429	0.0	1.0	6.0	0.00527705710084	-0.0274836666968	-0.00571430126344	-0.0104494158743	-0.0311443857018
3260	228.714285714	178.0	119.857142857	202.833333333	211.0	152.666666667	70.5714285714	72.0	-3.14285714286	62.0	13.4	87.8333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.2	0.0	4.66666666667	0.0	36.3333333333	0.00524935588614	0.00925006732048	0.00571430126344	-0.00419287826004	0.00698083114134
3261	222.142857143	177.8	147.428571429	181.5	196.8	167.5	69.8571428571	37.8	46.8571428571	88.0	51.2	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	24.8333333333	5.6	0.0	-0.00522194398115	0.0392236546934	0.0	-0.00847462699097	0.0190152661135
3262	237.285714286	192.2	123.857142857	198.166666667	193.2	150.0	100.857142857	105.6	51.5714285714	67.5	24.4	70.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2	87.4285714286	19.0	1.0	129.333333333	-0.0051948168771	-0.0266691075195	0.00851068966791	0.0	0.00338409798424
3263	231.714285714	158.8	89.5714285714	169.5	204.4	143.5	131.714285714	40.0	-16.5714285714	82.3333333333	30.0	57.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.2857142857	136.6	0.857142857143	89.6666666667	4.6	76.3333333333	0.0	-0.0105309547751	-0.00566573753568	-0.00847462699097	-0.0206192872027
3264	169.0	100.0	108.857142857	166.666666667	122.2	146.166666667	88.1428571429	10.0	-18.2857142857	55.5	22.2	28.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.1428571429	0.0	0.0	0.0	97.6	0.5	-0.0209431738452	-0.00303197035752	-0.011461443519	-0.0106497279167	0.0051948168771
3265	223.714285714	147.8	158.857142857	198.166666667	161.0	166.666666667	69.8571428571	43.4	90.2857142857	50.0	22.0	15.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	-0.0105821093305	0.0298578258972	0.00287769982762	0.0273413456043	0.00171673861905
3266	233.285714286	189.0	103.857142857	206.5	181.2	126.0	74.7142857143	95.4	-14.1428571429	41.0	4.4	47.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.83333333333	0.0	150.333333333	-0.00530505222969	-0.0268282290453	0.00286123228103	-0.0104276231623	0.00342466088136
3267	228.571428571	138.8	88.0	169.5	193.2	133.333333333	82.5714285714	67.6	-25.2857142857	80.5	13.2	32.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16666666667	3.6	46.5	0.0	0.00458619426207	0.0139472274809	-0.00210305019678	-0.00343053509679
3268	221.428571429	112.2	103.857142857	163.0	146.8	146.166666667	84.1428571429	53.2	-7.85714285714	49.1666666667	-6.4	52.8333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6	0.0	0.0	33.2	38.6666666667	-0.0379449315641	-0.0216391959751	0.00276625349289	0.00211193320314	-0.00170794234516
3269	214.285714286	139.0	104.714285714	144.5	123.6	133.5	76.2857142857	84.4	22.1428571429	51.8333333333	35.6	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.4	1.42857142857	0.0	65.4	2.16666666667	0.00550965581097	0.0	-0.0111112254251	-0.0062696130136	0.00341880674879
3270	223.0	133.4	112.0	181.5	165.4	143.333333333	118.285714286	25.6	33.2857142857	21.3333333333	-22.2	56.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	120.4	56.0	0.0	0.0	3.0	0.0108109161042	-0.0480060933685	0.00278940208758	0.0104059211611	-0.00513260322652
3271	209.428571429	157.8	60.4285714286	210.333333333	174.6	172.333333333	64.1428571429	50.0	-50.0	54.5	10.2	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.4	0.428571428571	0.0	0.0	0.0	0.00533334597536	-0.00998128215984	0.00278164296188	0.0	-0.0421114853501
3272	168.428571429	78.8	35.7142857143	198.166666667	172.4	170.5	29.4285714286	-13.4	-47.5714285714	53.0	25.6	21.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0106952891167	-0.00338843339906	-0.00558660670864	-0.0361357063292	0.0107720969819
3273	124.428571429	86.8	73.0	192.5	203.4	140.666666667	-11.0	-14.6	-36.7142857143	54.6666666667	0.2	70.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.5	0.00530505222969	0.0234517370932	0.0	0.00650056460309	0.010657294474
3274	154.0	151.2	78.7142857143	190.666666667	142.2	118.5	62.0	13.4	-14.2857142857	35.1666666667	-25.6	42.5	0.0	8.2	0.714285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.857142857	395.2	124.142857143	0.0	0.0	22.0	0.0	0.00497368379283	-0.00280505092761	-0.026202372394	-0.00353357258131
3275	134.0	149.8	16.7142857143	214.0	151.2	146.166666667	33.1428571429	51.4	-24.7142857143	47.5	13.4	17.5	0.0	0.0	0.428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	25.0	0.0	0.0	0.0	0.0	0.0	0.00655853883486	-0.00563381771826	0.00877198607284	0.0
3276	111.0	109.0	4.71428571429	247.166666667	185.6	169.333333333	3.28571428571	24.4	-61.2857142857	65.6666666667	46.6	25.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.5714285714	0.0	0.0	0.0	0.0	0.0	-0.0212773984473	-0.0297552128314	0.0140254753545	-0.0174296351353	-0.00528635592315
3277	69.0	2.2	-75.1428571429	154.666666667	98.2	128.666666667	-30.1428571429	-63.4	-159.0	59.5	29.0	75.8333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2	43.5714285714	0.0	0.0	0.0	0.0	0.0	0.0	120.333333333	61.0	199.0	-0.0236697440859	-0.0129399021756	-0.00533334597536	0.00207253960197	0.00339558900114
3278	65.0	-2.0	-124.0	118.333333333	92.2	119.333333333	-28.0	-67.8	-209.714285714	63.6666666667	38.0	78.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2	36.1428571429	0.0	0.0	0.0	0.0	0.0	0.0	462.833333333	153.8	244.333333333	0.035297782081	0.0192344946189	-0.00267737777072	-0.00207253960197	0.00674538813953
3279	55.7142857143	-31.0	-136.714285714	142.666666667	114.4	129.5	-93.7142857143	-107.6	-209.571428571	59.1666666667	51.0	80.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2	36.1428571429	0.0	0.0	0.0	0.0	0.0	0.0	351.5	792.8	124.333333333	-0.00569802111464	-0.0096052658538	0.00267737777072	0.010320009032	-0.00505477066162
3280	71.5714285714	7.8	-55.7142857143	161.333333333	93.4	132.333333333	-72.1428571429	-85.6	-157.0	41.5	55.6	75.8333333333	0.0	0.0	43.4285714286	0.0	0.0	0.0	0.0	5.0	72.7142857143	0.0	0.0	0.0	112.428571429	19.4	26.7142857143	0.0	28.6	38.6666666667	0.0	0.00896670001473	0.0185435777122	-0.0020554991821	0.0117156151726
3281	123.0	20.0	-88.2857142857	162.166666667	132.2	166.666666667	-27.8571428571	-53.4	-192.142857143	122.166666667	84.6	123.0	0.0	0.0	4.42857142857	0.0	0.0	0.0	0.0	5.0	98.1428571429	0.0	0.0	0.0	0.0	0.0	2.57142857143	110.166666667	6.6	439.833333333	0.0	-0.0101889608951	0.0	0.00205128277056	0.00664454271867
3282	148.285714286	5.4	-56.2857142857	157.666666667	130.0	159.5	-10.4285714286	-71.0	-153.142857143	101.0	81.2	119.333333333	0.0	0.0	16.5714285714	0.0	0.0	0.0	0.0	5.0	137.857142857	0.0	0.0	0.0	0.0	0.0	12.4285714286	827.0	1.2	551.666666667	-0.0229895182247	0.0574151910508	-0.00526317004427	0.0	0.00819005397004
3283	158.714285714	-5.6	0.714285714286	146.333333333	147.6	161.333333333	32.5714285714	-56.6	-65.1428571429	98.1666666667	91.0	96.3333333333	0.0	2.6	0.0	0.0	0.0	0.0	0.0	5.0	109.0	0.0	0.0	0.0	0.714285714286	9.0	1.14285714286	362.166666667	374.0	36.5	0.0171924005404	0.0663208889188	-0.00264200946284	-0.0102987522006	-0.0130720815674
3284	157.142857143	40.0	47.7142857143	160.333333333	132.4	149.833333333	76.7142857143	-39.0	-12.8571428571	91.5	86.8	111.333333333	0.0	4.0	0.0	0.0	0.0	0.0	0.0	10.2	69.1428571429	0.0	0.0	0.0	57.4285714286	36.6	1.57142857143	111.5	113.0	124.833333333	-0.0229895182247	-0.0163902975838	0.0389154162497	-0.0103627870355	0.00164609090667
3285	193.571428571	127.8	46.0	162.166666667	143.2	157.5	106.428571429	26.6	0.428571428571	98.3333333333	84.6	118.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.5714285714	0.0	0.0	0.0	21.8571428571	4.6	37.7142857143	13.1666666667	96.6	112.5	0.00569802111464	-0.027472540943	0.00507615303186	0.0123712918025	-0.00489796897555
3286	131.571428571	154.2	0.857142857143	147.166666667	110.0	129.833333333	45.4285714286	109.0	-35.0	31.5	42.0	53.8333333333	0.0	0.0	0.0	0.0	10.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.42857142857	44.2	0.0	5.0	118.4	40.0	-0.0171924005404	-0.00838980761922	-0.0127390257774	0.00814668456782	0.0146225188675
3287	153.285714286	124.6	24.8571428571	154.666666667	92.2	129.333333333	2.42857142857	56.6	-19.7142857143	34.3333333333	27.8	23.3333333333	0.0	0.0	0.0	0.0	35.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8	0.428571428571	4.66666666667	55.0	1.33333333333	0.0	0.0111687592768	0.0177895415635	0.0120725812343	0.00323102058145
3288	180.142857143	79.8	37.1428571429	173.0	95.8	137.0	15.1428571429	27.4	-40.4285714286	21.1666666667	13.4	43.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.85714285714	0.0	0.0	0.0	-0.0116960397632	0.0137924922979	-0.00758537138926	0.00795232819049	-0.00484262447579
3289	162.0	48.8	12.8571428571	181.333333333	111.0	145.333333333	44.4285714286	23.2	-33.1428571429	37.0	26.6	38.6666666667	0.0	0.0	21.8571428571	0.0	0.0	0.0	0.0	0.0	10.7142857143	0.0	0.0	0.0	50.0	4.2	42.5714285714	0.0	0.0	0.0	0.0	0.00820619295029	-0.0154244703256	0.00395257431582	-0.00813674139306
3290	130.142857143	78.8	-5.57142857143	177.666666667	113.4	127.833333333	16.8571428571	36.6	-40.4285714286	46.3333333333	34.4	45.3333333333	0.0	0.0	104.285714286	0.0	0.0	0.0	0.0	0.0	116.285714286	0.0	0.0	0.0	69.0	165.8	67.0	0.0	0.0	77.5	0.00589972212719	-0.0977067512752	-0.00784317746103	-0.0119285708653	-0.0131797624444
3291	87.2857142857	27.8	-47.0	140.833333333	122.2	134.166666667	-23.0	-32.4	-111.857142857	71.1666666667	61.0	99.0	3.57142857143	8.2	24.1428571429	0.0	0.0	0.0	0.0	5.0	184.857142857	0.0	0.0	0.0	36.0	5.2	13.4285714286	78.3333333333	2.2	174.333333333	0.0235304974102	0.00891339718639	-0.00526317004427	0.00605450890871	-0.0033613477027
3292	74.7142857143	27.8	-43.5714285714	139.833333333	117.6	152.666666667	-41.1428571429	-22.2	-165.714285714	88.1666666667	74.6	95.3333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	159.571428571	0.0	0.0	0.0	12.0	0.6	0.0	393.333333333	50.2	150.166666667	0.0	-0.014902358611	0.00788440352415	-0.0141273792592	-0.00168776411372
3293	101.571428571	43.2	-46.8571428571	132.333333333	121.0	149.833333333	-47.7142857143	-9.0	-167.428571429	91.8333333333	76.8	87.8333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.428571429	0.0	0.0	0.0	0.0	0.0	0.0	363.0	108.4	28.3333333333	0.00576370471675	0.0368880175809	-0.0212209554829	0.0241947285871	0.0051948168771
3294	135.857142857	34.6	-31.5714285714	145.333333333	119.2	135.0	-34.0	-19.0	-182.571428571	73.1666666667	69.0	74.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.714285714	0.0	0.0	0.0	0.0	0.0	0.0	52.3333333333	366.6	67.8333333333	0.0	-0.0342200664773	-0.0081411575837	-0.0241947285871	0.0
3295	116.714285714	25.4	-22.2857142857	156.666666667	97.8	128.666666667	-11.2857142857	-31.0	-165.0	63.0	70.0	97.3333333333	0.0	0.0	3.57142857143	0.0	0.0	0.0	0.0	0.0	137.857142857	0.0	0.0	0.0	9.0	0.0	1.85714285714	0.0	6.6	290.333333333	0.0111733005981	0.0	-0.0027285146532	-0.00203045755038	-0.00344234419097
3296	66.5714285714	49.0	-16.7142857143	236.0	166.6	175.0	1.0	-83.4	-147.0	85.1666666667	66.8	114.166666667	0.714285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.571428571	0.0	0.0	0.0	11.2857142857	0.0	0.0	0.0	0.0	77.5	0.00550965581097	0.0	-0.0165749650942	0.00201816415624	-0.0138410514119
3297	55.5714285714	49.0	7.0	254.666666667	170.0	194.5	-27.0	-44.6	-86.4285714286	103.833333333	84.6	122.166666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.142857143	0.0	0.0	0.0	0.714285714286	0.0	0.0	0.0	0.0	27.8333333333	0.0	-0.00309515244069	-0.00839165763625	-0.0203673028244	0.00173460581221
3298	118.857142857	67.6	37.2857142857	281.5	252.0	209.5	-32.5714285714	-8.8	-35.5714285714	110.166666667	66.6	116.833333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.5714285714	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.5	0.0160861377516	-0.0154552549328	0.0304311172025	0.0	0.0171237060786
3299	185.142857143	56.8	20.0	300.0	264.4	223.166666667	11.8571428571	-37.6	-23.5714285714	109.333333333	70.0	111.333333333	0.0	0.0	1.42857142857	0.0	0.0	0.0	0.0	0.0	54.2857142857	0.0	0.0	0.0	0.714285714286	0.0	0.714285714286	0.0	0.0	0.5	0.0159154553059	0.0367003212467	0.0	0.0182746202435	0.010135221894
3300	200.714285714	3.6	4.85714285714	307.5	259.8	215.833333333	26.1428571429	-103.4	-31.7142857143	106.666666667	73.4	99.8333333333	0.0	0.0	2.57142857143	0.0	0.0	0.0	0.0	0.0	47.1428571429	0.0	0.0	0.0	6.57142857143	0.0	1.85714285714	0.0	0.0	0.0	0.00522194398115	-0.0363666812084	0.0	-0.0020140993717	-0.00334448472285
3301	43.5714285714	-81.2	-103.285714286	242.5	257.6	141.666666667	-89.0	-162.4	-183.285714286	74.0	43.4	94.5	3.57142857143	1.6	0.0	0.0	0.0	0.0	0.0	101.6	47.1428571429	0.0	0.0	0.0	5.0	1.6	0.0	0.0	0.0	0.0	0.0	-0.00615491487979	0.0	-0.0121213605323	0.0
3302	53.1428571429	-48.8	-84.7142857143	199.833333333	237.8	149.166666667	-64.2857142857	-144.6	-169.714285714	90.8333333333	41.2	89.8333333333	11.2857142857	0.0	0.428571428571	0.0	0.0	0.0	10.8571428571	91.4	47.1428571429	0.0	0.0	0.0	6.57142857143	0.0	1.14285714286	0.0	0.0	5.0	-0.0051948168771	0.0107811124482	0.0131754211586	-0.0101730277131	0.0
3303	27.0	-35.4	-77.0	166.666666667	196.6	156.666666667	-78.5714285714	-131.0	-166.714285714	86.1666666667	60.2	88.0	5.42857142857	0.0	0.714285714286	0.0	0.0	0.0	7.14285714286	86.4	47.1428571429	0.0	0.0	0.0	4.85714285714	0.0	0.428571428571	29.6666666667	0.0	64.8333333333	0.0104167608583	0.0315070600794	0.00261438057407	-0.0123458358223	0.00168492036492
3304	6.42857142857	-21.4	-23.0	174.833333333	160.0	174.0	-100.142857143	-107.8	-151.714285714	84.1666666667	25.6	56.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.4	47.1428571429	0.0	0.0	0.0	2.14285714286	0.0	0.0	15.6666666667	0.0	5.66666666667	-0.0104167608583	0.0349946378929	-0.00523561405394	0.00413223728491	0.0100503358535
3305	72.2857142857	22.2	19.0	196.333333333	178.6	178.666666667	-64.1428571429	-73.4	-82.5714285714	61.0	26.8	67.5	0.0	0.0	2.28571428571	0.0	0.0	0.0	0.0	81.4	50.7142857143	0.0	0.0	0.0	108.428571429	0.0	0.428571428571	7.16666666667	0.0	0.0	-0.010526412987	0.00285845864591	-0.0185435777122	0.0224270357874	-0.00166527931906
3306	69.0	-46.6	-85.0	157.5	154.4	141.666666667	-38.8571428571	-125.4	-185.571428571	70.3333333333	52.2	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.8	50.7142857143	0.0	0.0	0.0	0.0	0.0	0.0	25.1666666667	20.8	27.3333333333	0.00527705710084	0.00573157126111	-0.0107527917763	0.0215906325924	-0.00333333641976
3307	95.1428571429	-13.4	-69.8571428571	157.5	148.8	136.166666667	-0.714285714286	-97.8	-182.571428571	97.1666666667	85.4	22.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.8	47.1428571429	0.0	0.0	0.0	14.2857142857	0.0	0.0	314.5	391.4	12.3333333333	0.0	-0.0187474169122	-0.0081411575837	-0.021675725479	0.0082988028147
3308	106.285714286	16.8	-1.57142857143	184.333333333	165.6	152.0	38.1428571429	-109.0	-141.857142857	90.8333333333	71.2	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.8	43.4285714286	0.0	0.0	0.0	71.4285714286	28.4	7.71428571429	0.833333333333	431.6	0.0	-0.00522194398115	-0.0160212836155	0.0135320062186	-0.00397614837964	0.0
3309	155.571428571	64.6	3.14285714286	226.0	188.8	158.333333333	71.2857142857	-13.2	-128.714285714	68.3333333333	42.2	33.5	0.0	2.0	0.0	0.0	0.0	0.0	0.0	40.6	39.7142857143	0.0	0.0	0.0	414.285714286	85.6	0.0	0.0	0.0	0.0	0.00522194398115	0.00144685873188	-0.00539084863488	-0.00796816964918	-0.00495459312468
3310	156.428571429	67.8	2.28571428571	232.5	194.4	171.333333333	88.8571428571	-32.2	-122.142857143	88.0	65.6	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.4	39.7142857143	0.0	0.0	0.0	415.0	0.0	0.0	0.0	0.0	0.0	-0.010526412987	-0.00878290014583	-0.00542006746934	-0.00199800266267	-0.00995033085317
3311	165.142857143	63.2	38.1428571429	289.833333333	228.8	243.5	46.8571428571	6.6	-67.4285714286	110.166666667	75.6	82.3333333333	0.0	7.6	0.0	0.0	0.0	0.0	0.0	35.6	3.57142857143	0.0	0.0	0.0	0.0	16.8	0.0	17.0	0.0	0.0	0.00527705710084	-0.0388650027278	0.0108109161042	-0.00398406901487	-0.0100503358535
3312	137.285714286	36.8	40.4285714286	214.833333333	205.4	189.833333333	-15.8571428571	-39.0	-62.0	103.833333333	66.8	100.833333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.6	0.0	0.0	0.0	0.0	0.0	4.2	0.0	0.0	8.2	0.5	0.0	0.00460727489615	-0.00539084863488	0.00399202126954	0.0
